user_id,product_id,click_timestamp,click,purchase,product_type,user_location,user_age,user_gender,product_price,product_rating,session_id,time_on_page
4773,540,2024-04-13 04:30:00,1,0,Toys,Bangalore,32,Female,1276.6,2.6,88597,132.71
1307,855,2024-04-01 11:54:00,1,0,Books,Delhi,58,Female,6168.98,2.5,22405,191.36
4225,561,2024-11-24 23:06:00,1,0,Books,Mumbai,45,Female,9377.17,4.1,27122,108.92
4876,280,2024-10-27 03:12:00,1,0,Electronics,Delhi,41,Male,5475.03,3.0,86697,230.38
3283,839,2024-06-04 23:13:00,1,0,Clothing,Mumbai,38,Male,7425.16,2.9,49158,177.96
4400,695,2024-11-12 17:50:00,1,0,Home,Chennai,57,Male,911.51,4.8,60996,63.47
4970,384,2024-09-19 02:18:00,1,0,Clothing,Kolkata,40,Female,5778.48,3.6,14720,109.55
4786,224,2024-04-08 18:23:00,0,0,Clothing,Chennai,37,Female,4608.65,1.0,78683,64.57
4869,511,2024-11-11 17:40:00,1,0,Books,Delhi,55,Female,4714.56,2.6,66798,74.13
3693,153,2024-08-18 00:52:00,0,0,Clothing,Mumbai,31,Female,7901.5,4.8,43849,162.53
2695,269,2024-02-04 04:04:00,1,0,Home,Delhi,24,Female,351.18,1.8,79449,189.73
4709,834,2024-10-03 15:33:00,1,1,Books,Mumbai,31,Male,8510.24,3.0,34816,97.94
1323,541,2024-05-22 17:02:00,1,0,Clothing,Delhi,45,Male,7711.71,4.9,57837,72.65
1010,756,2024-01-15 13:41:00,1,0,Books,Chennai,47,Female,1718.67,4.7,79230,216.6
3953,866,2024-07-27 10:28:00,0,0,Books,Delhi,46,Female,936.12,2.6,34688,230.78
2296,173,2024-06-14 15:46:00,1,1,Books,Mumbai,23,Male,8192.99,4.1,13836,6.1
4650,826,2024-08-12 22:00:00,1,0,Electronics,Mumbai,36,Female,6310.71,3.8,55125,89.36
1358,970,2024-10-20 23:40:00,0,0,Home,Chennai,21,Female,2356.38,1.6,44844,217.7
4659,861,2024-05-18 12:51:00,0,0,Clothing,Mumbai,40,Female,6874.76,3.6,82644,129.2
1400,733,2024-05-25 05:37:00,0,0,Home,Kolkata,42,Male,6941.79,4.8,65267,129.42
1615,111,2024-08-22 00:29:00,1,0,Home,Chennai,44,Female,4114.05,2.8,45617,206.69
2739,196,2024-09-27 08:09:00,1,0,Toys,Mumbai,47,Female,9679.36,4.1,58905,157.23
4646,639,2024-01-27 17:37:00,0,0,Home,Delhi,23,Male,4995.1,1.4,33542,53.33
4665,331,2024-09-07 22:34:00,0,0,Toys,Bangalore,27,Male,3393.84,1.3,79155,100.8
4060,265,2024-02-11 04:27:00,1,0,Clothing,Chennai,27,Female,8143.82,3.2,43732,248.31
2450,800,2024-03-15 19:08:00,0,0,Books,Chennai,53,Female,3561.93,1.3,14165,218.38
2526,977,2024-12-26 16:44:00,0,0,Home,Kolkata,19,Female,3616.79,2.2,38630,292.82
3823,522,2024-01-16 01:12:00,1,0,Home,Chennai,46,Female,7831.47,3.9,65131,17.76
2080,380,2024-11-24 09:31:00,1,0,Toys,Bangalore,57,Female,383.29,2.8,30333,201.84
4428,366,2024-03-09 11:57:00,0,0,Electronics,Delhi,27,Female,6889.83,1.8,78319,185.95
4725,480,2024-02-22 00:57:00,1,0,Electronics,Mumbai,42,Female,4710.43,2.3,35681,7.1
3541,862,2024-01-19 16:47:00,1,0,Books,Mumbai,48,Female,2662.12,3.1,66560,129.31
4754,472,2024-02-21 22:27:00,1,0,Electronics,Bangalore,25,Male,6203.3,1.1,26475,283.86
1565,361,2024-03-24 01:34:00,1,0,Toys,Chennai,39,Male,3946.56,4.4,10135,98.55
1174,792,2024-12-17 01:59:00,1,0,Electronics,Delhi,37,Female,8008.34,3.6,59636,34.42
3450,812,2024-03-17 14:48:00,1,1,Books,Kolkata,50,Female,4455.46,1.6,73643,85.96
4123,878,2024-12-26 10:24:00,1,0,Clothing,Bangalore,27,Male,6439.82,4.8,88234,80.95
1641,438,2024-12-09 07:45:00,1,0,Clothing,Chennai,33,Male,6317.82,1.1,46884,128.77
3988,769,2024-01-18 20:41:00,1,0,Clothing,Kolkata,34,Male,5767.95,1.4,30581,105.84
4019,592,2024-11-20 07:11:00,0,0,Books,Bangalore,44,Female,1698.53,4.2,46250,228.73
1819,381,2024-08-16 06:53:00,1,1,Home,Chennai,30,Female,9685.49,1.6,83530,213.9
1397,778,2024-04-14 10:23:00,0,0,Toys,Delhi,20,Female,9827.62,4.9,68164,149.05
2174,884,2024-08-06 00:29:00,1,0,Toys,Mumbai,22,Female,3580.21,2.3,37801,9.39
2840,699,2024-04-14 04:24:00,0,1,Books,Bangalore,38,Male,7558.34,5.0,12700,237.23
3730,116,2024-08-30 19:07:00,1,1,Clothing,Mumbai,18,Male,1812.5,2.8,39278,292.33
4157,760,2024-02-22 00:29:00,1,0,Books,Kolkata,43,Female,5259.19,1.6,72126,209.64
3109,129,2024-10-01 03:18:00,0,0,Home,Kolkata,57,Male,1129.03,3.5,23921,195.82
3741,206,2024-01-29 16:57:00,0,0,Home,Chennai,59,Female,7786.08,4.6,59557,58.94
4394,629,2024-10-06 23:11:00,1,0,Electronics,Bangalore,45,Female,3249.19,5.0,94023,212.69
2219,979,2024-05-03 14:08:00,0,0,Toys,Bangalore,40,Female,4088.08,4.8,56036,115.48
4439,709,2024-06-19 10:29:00,0,0,Electronics,Kolkata,58,Male,895.11,2.3,61076,15.31
4531,107,2024-08-17 16:23:00,0,0,Electronics,Kolkata,57,Female,8822.88,2.4,37636,260.38
3357,129,2024-04-10 17:06:00,1,1,Books,Bangalore,54,Female,6738.82,3.4,66822,285.88
3193,958,2024-04-11 20:35:00,0,0,Toys,Delhi,40,Female,4744.01,1.2,79882,296.67
3179,295,2024-01-02 14:22:00,1,1,Electronics,Chennai,26,Male,1440.62,1.2,34181,226.68
4958,808,2024-11-27 11:27:00,0,0,Home,Kolkata,26,Female,5328.73,1.1,54679,173.81
4370,796,2024-06-25 11:36:00,0,1,Toys,Delhi,58,Male,5407.14,1.7,99118,182.26
3814,131,2024-01-01 08:04:00,0,0,Electronics,Kolkata,40,Female,7686.72,1.3,46837,37.62
4744,142,2024-06-05 00:02:00,1,0,Books,Kolkata,31,Male,3727.07,2.3,24046,88.64
4246,574,2024-08-02 03:25:00,1,0,Electronics,Kolkata,57,Male,1868.65,5.0,16967,139.45
4354,144,2024-03-05 15:58:00,1,1,Books,Delhi,42,Male,2003.95,1.7,15102,112.12
1352,272,2024-11-11 13:43:00,1,0,Electronics,Mumbai,34,Male,4686.19,3.9,80881,130.27
4196,906,2024-08-29 05:00:00,1,0,Books,Bangalore,50,Female,7393.61,2.2,33306,97.72
1869,594,2024-05-06 22:22:00,1,0,Electronics,Kolkata,23,Female,1775.44,2.9,30973,102.58
1650,998,2024-01-14 21:09:00,1,0,Electronics,Delhi,28,Male,8342.85,1.5,12506,135.11
2275,220,2024-09-18 09:41:00,1,0,Toys,Bangalore,33,Male,1362.33,3.9,80246,184.85
3495,270,2024-06-22 12:23:00,0,1,Electronics,Chennai,35,Female,1726.86,4.8,60656,92.83
1709,978,2024-04-17 22:56:00,0,0,Electronics,Kolkata,29,Female,7421.29,4.9,78226,248.4
1041,980,2024-12-03 02:59:00,1,0,Books,Kolkata,22,Male,4026.33,2.4,63704,70.57
2264,813,2024-11-01 16:42:00,0,0,Toys,Chennai,39,Male,2298.74,2.8,17606,28.93
1333,795,2024-10-17 13:46:00,0,0,Home,Chennai,27,Female,5645.59,3.3,38478,191.61
4503,973,2024-08-08 16:45:00,1,1,Home,Bangalore,20,Female,1563.39,1.9,75567,243.3
4068,102,2024-02-01 18:12:00,0,0,Clothing,Bangalore,19,Male,3195.09,2.4,59031,139.01
2302,483,2024-04-19 17:14:00,1,0,Electronics,Chennai,56,Male,6486.8,3.2,14914,21.26
3831,314,2024-03-28 17:57:00,1,0,Books,Mumbai,56,Male,2012.94,2.4,58730,39.74
2889,205,2024-10-17 19:00:00,1,0,Electronics,Bangalore,49,Female,4420.36,2.1,73033,174.37
2098,567,2024-12-12 00:52:00,0,0,Electronics,Chennai,19,Female,6729.39,4.9,70181,230.14
1321,565,2024-08-09 20:25:00,1,0,Toys,Bangalore,39,Female,3335.44,2.3,56429,120.68
2933,740,2024-12-15 09:55:00,0,1,Books,Mumbai,55,Female,8135.17,2.8,14043,168.25
1690,634,2024-03-22 20:08:00,1,0,Clothing,Delhi,39,Male,6842.37,3.6,40211,49.28
3162,399,2024-08-15 13:20:00,1,1,Clothing,Delhi,19,Male,4988.52,4.0,44601,6.5
3538,943,2024-12-23 16:08:00,1,0,Clothing,Mumbai,38,Male,3851.65,2.4,19068,229.28
3778,331,2024-08-26 14:36:00,0,1,Home,Delhi,43,Female,9636.13,2.6,78897,198.72
3963,303,2024-07-13 15:46:00,1,0,Toys,Bangalore,48,Male,5144.12,1.6,87630,139.15
3104,402,2024-04-29 11:12:00,1,0,Clothing,Delhi,44,Male,4057.1,4.2,36398,141.84
1263,167,2024-06-20 14:39:00,0,0,Clothing,Kolkata,43,Female,1507.78,4.8,33758,266.55
4995,276,2024-11-29 00:57:00,1,0,Clothing,Chennai,36,Female,6337.47,1.8,57643,229.22
1473,651,2024-12-04 00:48:00,1,0,Toys,Kolkata,22,Female,5094.19,2.1,46796,194.23
3283,698,2024-07-17 05:20:00,1,1,Toys,Chennai,18,Male,5036.39,2.4,54936,102.13
2583,702,2024-12-27 20:32:00,0,0,Clothing,Delhi,38,Female,1730.48,4.0,83030,154.19
1364,345,2024-01-14 07:58:00,0,0,Home,Delhi,38,Male,8087.88,1.4,67090,83.94
3459,208,2024-07-28 12:54:00,1,1,Electronics,Kolkata,52,Female,7248.82,3.6,19318,229.75
4908,473,2024-03-18 18:53:00,1,0,Home,Delhi,48,Female,9689.74,4.1,24112,158.28
4744,458,2024-08-11 21:08:00,1,0,Clothing,Mumbai,31,Male,6252.42,1.3,69519,287.87
4357,980,2024-03-18 06:32:00,1,0,Electronics,Chennai,33,Male,5095.99,2.8,59642,259.93
1353,747,2024-02-24 10:21:00,1,1,Clothing,Bangalore,57,Female,4543.23,4.9,12366,279.14
1474,591,2024-08-31 17:41:00,1,0,Toys,Chennai,38,Female,5908.2,3.6,51993,62.81
4317,667,2024-11-13 11:26:00,1,0,Home,Bangalore,50,Female,6453.81,4.2,77046,105.17
3857,631,2024-05-07 22:35:00,0,0,Clothing,Bangalore,53,Female,5117.92,4.4,86504,177.4
3130,264,2024-11-01 17:11:00,1,1,Toys,Mumbai,41,Female,3376.53,2.5,60115,237.39
2388,448,2024-03-15 17:43:00,0,0,Toys,Bangalore,34,Male,8931.14,4.1,67727,141.1
1836,450,2024-09-22 11:19:00,1,0,Toys,Mumbai,45,Female,9846.15,1.7,72980,273.1
2672,271,2024-02-19 02:33:00,0,0,Books,Chennai,43,Female,5713.51,3.6,20931,241.93
4418,672,2024-09-27 09:36:00,1,1,Books,Bangalore,45,Female,381.3,3.3,21748,127.79
4264,241,2024-05-10 12:09:00,1,0,Home,Delhi,29,Female,2473.6,3.7,87242,172.57
3978,961,2024-05-11 05:49:00,1,0,Books,Bangalore,40,Female,1231.38,2.9,27232,267.14
2310,915,2024-05-28 21:48:00,0,0,Clothing,Mumbai,20,Male,7148.61,1.8,76618,107.74
4139,994,2024-08-21 15:25:00,1,0,Toys,Chennai,22,Female,5005.19,3.5,60228,106.23
2806,375,2024-03-15 12:55:00,1,0,Electronics,Chennai,19,Male,5377.72,4.6,31959,175.51
2705,639,2024-05-25 10:06:00,0,0,Electronics,Kolkata,23,Male,7387.13,1.6,11028,206.4
2064,533,2024-08-05 10:59:00,1,0,Books,Bangalore,28,Female,7458.73,2.5,83895,235.96
4918,911,2024-03-30 17:37:00,1,0,Clothing,Delhi,47,Female,5155.31,3.7,90822,272.04
1739,312,2024-06-24 01:35:00,1,1,Clothing,Kolkata,25,Female,1586.82,2.7,95159,74.72
2914,164,2024-04-08 05:23:00,0,0,Toys,Bangalore,26,Female,5120.43,1.3,29961,279.32
2192,398,2024-09-29 11:01:00,1,0,Electronics,Kolkata,19,Female,2979.67,2.9,59746,69.63
1727,565,2024-12-28 21:09:00,0,0,Toys,Kolkata,54,Female,249.7,1.3,17775,81.53
2288,944,2024-09-04 04:01:00,1,0,Home,Delhi,35,Male,5059.16,2.4,88439,31.62
2111,834,2024-07-05 13:33:00,1,0,Toys,Bangalore,36,Female,4329.13,2.5,30343,146.33
2754,844,2024-12-16 02:04:00,1,0,Home,Chennai,33,Female,9975.62,1.9,10254,254.0
2351,439,2024-02-01 22:42:00,1,0,Electronics,Mumbai,51,Female,943.82,1.4,80339,11.92
4590,395,2024-08-29 07:30:00,1,1,Books,Delhi,19,Male,1816.46,3.1,35305,245.41
1109,976,2024-02-25 22:18:00,1,0,Books,Mumbai,23,Female,6095.8,1.3,62719,149.13
2944,699,2024-07-26 14:51:00,1,0,Home,Delhi,49,Male,191.57,4.8,83212,260.14
4361,280,2024-07-27 16:09:00,1,0,Toys,Bangalore,38,Male,9600.64,3.8,48927,103.97
3280,974,2024-03-28 03:44:00,1,0,Clothing,Delhi,20,Male,3231.36,2.9,41923,281.91
4115,883,2024-08-21 10:38:00,1,0,Toys,Mumbai,34,Female,4111.44,1.3,72735,93.4
4746,567,2024-03-08 00:10:00,1,0,Books,Kolkata,42,Female,9649.94,2.8,56138,179.23
3205,228,2024-12-26 06:11:00,1,0,Books,Delhi,27,Female,1999.8,2.1,23271,241.06
3736,778,2024-12-24 07:13:00,1,1,Books,Delhi,47,Female,9814.46,1.3,18403,273.53
3364,870,2024-06-20 20:14:00,1,0,Clothing,Delhi,38,Female,2276.17,4.2,95918,53.17
1856,501,2024-12-19 04:07:00,0,1,Electronics,Mumbai,39,Female,392.69,3.5,59388,12.28
1608,333,2024-07-26 14:54:00,0,0,Toys,Bangalore,43,Female,9901.97,2.2,19289,174.72
4333,735,2024-06-20 23:52:00,1,0,Home,Chennai,22,Male,5556.65,1.6,33781,118.35
4786,809,2024-02-13 23:12:00,1,1,Clothing,Chennai,54,Female,3320.39,4.5,84146,50.33
1561,119,2024-07-19 15:05:00,1,0,Books,Delhi,41,Male,3514.3,2.1,84216,277.32
1002,457,2024-06-02 18:46:00,1,0,Home,Chennai,43,Male,1575.1,1.2,13153,49.49
4801,375,2024-05-03 21:24:00,0,0,Home,Kolkata,49,Male,6823.55,3.7,71781,37.5
4268,638,2024-02-07 15:46:00,1,0,Clothing,Delhi,25,Male,4509.23,3.9,56393,39.74
1051,359,2024-11-02 15:50:00,0,1,Toys,Kolkata,36,Female,6294.8,4.6,82568,147.42
1540,267,2024-11-07 07:29:00,0,0,Electronics,Chennai,58,Female,8287.59,2.1,85616,23.79
2522,340,2024-05-17 08:53:00,1,0,Clothing,Mumbai,44,Male,5476.48,4.3,39742,28.91
1293,192,2024-08-26 13:01:00,1,0,Toys,Kolkata,42,Female,8808.71,3.1,49139,172.83
3768,310,2024-07-10 06:33:00,0,0,Home,Bangalore,49,Male,9429.24,4.5,55795,80.02
3094,628,2024-07-25 04:33:00,1,0,Toys,Chennai,20,Female,562.99,3.5,84412,96.3
1905,490,2024-07-27 16:34:00,1,0,Home,Mumbai,51,Male,7643.6,4.4,21205,130.22
4100,489,2024-06-16 09:01:00,1,0,Clothing,Delhi,31,Male,203.44,2.6,67774,37.21
2791,101,2024-08-03 11:30:00,0,0,Clothing,Kolkata,57,Female,4185.61,3.8,33225,72.67
4071,404,2024-06-02 11:09:00,0,0,Home,Chennai,44,Male,3169.33,2.6,35485,60.16
1496,235,2024-04-15 09:14:00,1,0,Home,Kolkata,37,Female,5891.31,1.6,60264,7.75
1306,208,2024-05-25 02:27:00,1,0,Electronics,Kolkata,51,Male,5013.29,2.5,66976,184.5
3073,132,2024-08-03 15:54:00,1,1,Books,Delhi,32,Male,4408.34,2.8,31351,147.97
1816,608,2024-12-15 07:06:00,0,0,Home,Chennai,50,Female,613.19,3.4,91314,230.14
3756,695,2024-07-27 22:45:00,0,0,Home,Kolkata,30,Male,2437.61,1.8,26689,248.18
2222,584,2024-05-10 10:06:00,1,0,Home,Bangalore,36,Female,2938.69,4.1,97203,205.54
3215,995,2024-04-22 07:52:00,1,0,Books,Delhi,21,Female,6649.31,4.6,94252,169.83
1769,572,2024-06-07 14:55:00,1,0,Books,Chennai,57,Male,4866.65,4.7,70661,110.76
1448,236,2024-11-21 03:11:00,1,0,Home,Chennai,48,Female,8275.85,3.0,89673,140.08
2833,472,2024-12-06 21:21:00,0,0,Toys,Chennai,53,Female,921.8,3.8,22269,185.19
1267,891,2024-04-02 19:40:00,1,1,Clothing,Bangalore,24,Male,5653.15,4.6,26456,180.47
2057,192,2024-08-06 06:31:00,1,0,Books,Chennai,41,Female,7448.03,1.8,43523,228.49
4405,808,2024-10-08 22:46:00,1,1,Books,Chennai,51,Male,4214.56,3.5,91770,159.61
4545,659,2024-05-28 22:30:00,1,1,Home,Mumbai,49,Female,4470.08,1.2,35299,280.53
4222,893,2024-10-12 11:16:00,0,0,Clothing,Chennai,20,Female,8704.01,4.7,17193,131.19
4016,277,2024-03-21 18:51:00,1,1,Clothing,Kolkata,19,Female,5046.55,1.8,32835,17.12
2073,436,2024-11-24 00:44:00,0,0,Electronics,Chennai,24,Female,4504.57,3.2,35115,44.49
2948,868,2024-08-20 01:21:00,1,0,Clothing,Delhi,29,Male,9917.3,3.7,29405,236.2
2420,841,2024-11-08 17:38:00,1,0,Clothing,Mumbai,55,Female,6743.57,4.6,43977,72.62
2214,474,2024-03-26 05:38:00,0,1,Electronics,Mumbai,42,Male,4973.45,1.2,26252,31.59
3748,950,2024-11-26 12:29:00,1,0,Toys,Bangalore,21,Female,8325.11,2.7,48684,234.61
3585,824,2024-01-25 06:20:00,1,0,Electronics,Chennai,26,Female,2120.32,3.9,76413,46.0
4751,917,2024-09-14 20:56:00,0,0,Electronics,Bangalore,46,Male,1719.83,3.3,73997,15.33
3631,770,2024-06-15 20:40:00,0,1,Toys,Kolkata,22,Male,8571.57,2.9,60593,177.92
2438,954,2024-09-06 08:05:00,0,0,Electronics,Bangalore,19,Female,1983.62,3.0,11693,54.43
3613,403,2024-06-18 18:32:00,0,0,Home,Chennai,37,Female,3308.53,4.4,44574,136.96
1814,400,2024-09-03 21:57:00,1,0,Books,Delhi,58,Male,8859.0,2.1,26599,182.45
1829,574,2024-05-30 11:07:00,0,1,Toys,Delhi,46,Female,2349.46,1.1,54721,160.1
1982,740,2024-09-13 15:21:00,0,1,Home,Bangalore,30,Female,6197.18,2.1,68916,98.54
3805,184,2024-05-30 00:00:00,1,0,Books,Kolkata,42,Male,229.86,2.8,20935,262.13
2383,168,2024-11-10 13:20:00,1,0,Electronics,Chennai,44,Male,5504.45,3.6,98818,124.35
3627,855,2024-09-14 12:53:00,1,0,Toys,Mumbai,44,Male,7363.87,3.1,40186,87.12
3592,599,2024-07-17 15:43:00,1,0,Toys,Chennai,24,Male,3176.06,5.0,38961,273.97
1692,643,2024-05-26 23:53:00,1,0,Books,Mumbai,27,Female,7403.21,3.7,99836,265.63
3150,376,2024-09-19 19:07:00,1,0,Clothing,Delhi,29,Male,4835.3,2.5,65499,121.88
4701,713,2024-10-18 10:12:00,1,0,Books,Kolkata,54,Female,8203.11,2.4,82145,52.97
3078,733,2024-12-30 13:51:00,1,0,Home,Delhi,44,Male,3117.17,3.0,13731,58.55
3366,257,2024-07-20 11:10:00,0,0,Toys,Mumbai,29,Female,5711.59,3.4,78739,279.82
1273,317,2024-12-12 01:36:00,0,1,Electronics,Chennai,21,Male,3104.2,2.6,19249,171.71
3017,478,2024-06-29 14:37:00,0,0,Books,Bangalore,22,Female,8282.42,4.8,73051,263.09
1812,242,2024-05-09 15:54:00,0,0,Home,Mumbai,28,Female,257.49,1.4,14507,243.24
3947,448,2024-03-10 04:00:00,1,0,Home,Mumbai,49,Male,6907.11,4.0,95732,31.65
2637,711,2024-09-03 10:37:00,1,0,Electronics,Bangalore,55,Male,6343.35,1.9,77853,40.73
4390,401,2024-03-25 00:47:00,1,0,Electronics,Kolkata,21,Male,7655.13,4.5,39065,108.61
3088,147,2024-04-27 17:38:00,1,0,Toys,Kolkata,46,Female,8926.25,2.3,89592,208.28
1689,877,2024-07-03 06:07:00,1,0,Electronics,Chennai,44,Female,1137.21,1.0,43071,228.0
4637,659,2024-07-04 06:52:00,0,1,Toys,Kolkata,24,Male,1347.09,2.7,58443,109.81
4652,624,2024-08-04 16:58:00,0,0,Toys,Kolkata,48,Female,8476.59,4.7,92244,151.48
1465,705,2024-08-09 05:36:00,1,0,Clothing,Bangalore,52,Male,2085.6,1.5,65228,21.42
1388,884,2024-07-25 02:27:00,0,0,Toys,Delhi,39,Male,5068.78,3.1,21558,214.27
4007,864,2024-06-30 15:51:00,1,1,Electronics,Kolkata,36,Female,515.58,1.8,72262,39.27
4580,954,2024-03-30 05:12:00,1,0,Toys,Mumbai,51,Female,324.14,4.5,28547,81.37
1675,654,2024-01-19 23:52:00,1,1,Home,Chennai,57,Female,9566.8,3.2,26924,73.45
3379,129,2024-03-18 14:04:00,1,0,Home,Chennai,39,Female,4801.17,1.9,57282,169.7
2399,256,2024-02-16 20:03:00,1,0,Home,Kolkata,55,Female,9962.8,4.5,20644,90.93
4141,521,2024-12-11 02:44:00,1,0,Clothing,Delhi,36,Female,9355.73,3.6,55500,292.67
1681,425,2024-09-20 08:04:00,1,0,Electronics,Delhi,56,Female,7761.55,1.4,49598,39.73
4046,581,2024-07-22 23:21:00,1,0,Books,Delhi,32,Male,2089.65,1.7,18191,272.63
2748,887,2024-08-28 15:36:00,1,1,Home,Chennai,28,Male,7233.1,1.1,76479,95.69
3859,580,2024-12-07 02:25:00,1,0,Toys,Bangalore,28,Female,9455.79,4.3,66960,44.98
3513,114,2024-06-22 13:42:00,1,0,Books,Delhi,56,Male,1652.23,4.6,57890,212.09
1393,368,2024-11-26 21:52:00,1,0,Books,Mumbai,48,Female,9965.09,1.8,21842,296.19
3865,841,2024-01-01 05:17:00,0,1,Home,Delhi,24,Male,5938.86,4.2,97795,62.83
1524,328,2024-12-07 12:05:00,0,0,Toys,Kolkata,27,Male,8356.91,4.8,54614,240.89
4175,851,2024-09-20 12:13:00,1,0,Home,Delhi,40,Male,5249.16,2.2,61527,252.74
1510,377,2024-08-06 09:34:00,1,0,Home,Mumbai,48,Female,5562.78,1.8,34904,32.13
3616,760,2024-05-17 13:14:00,1,0,Toys,Mumbai,24,Male,4815.02,2.2,57197,6.55
3241,727,2024-11-16 20:52:00,1,0,Toys,Bangalore,30,Male,9970.85,4.8,60125,269.73
1453,802,2024-08-03 18:18:00,1,0,Home,Bangalore,49,Female,2827.63,1.5,11792,79.99
4236,194,2024-11-22 15:55:00,1,0,Home,Bangalore,19,Female,6998.95,4.3,20988,86.54
3376,624,2024-03-15 09:21:00,1,0,Books,Bangalore,57,Male,6857.7,5.0,95213,148.51
1945,616,2024-04-13 21:11:00,1,0,Toys,Mumbai,58,Male,3729.37,1.7,45007,271.49
3098,699,2024-01-25 23:44:00,0,0,Electronics,Kolkata,47,Female,7172.05,3.7,51848,13.23
1291,235,2024-09-13 09:50:00,0,0,Toys,Mumbai,50,Female,8349.67,3.2,32129,299.77
1154,154,2024-07-09 08:31:00,1,0,Clothing,Kolkata,32,Male,5448.46,4.7,26158,268.36
3930,623,2024-10-23 21:50:00,1,0,Home,Chennai,47,Male,6640.06,2.0,14843,250.34
1649,424,2024-10-28 14:31:00,0,0,Electronics,Chennai,37,Female,6602.24,2.1,30874,77.57
3796,801,2024-12-15 17:48:00,1,0,Books,Bangalore,28,Female,933.98,2.1,61879,198.17
4766,162,2024-09-10 21:12:00,1,0,Toys,Chennai,34,Female,8169.74,1.1,23060,250.31
4623,313,2024-08-28 08:21:00,1,0,Home,Mumbai,55,Male,5064.38,4.9,28545,259.43
3281,845,2024-10-12 02:39:00,0,1,Books,Chennai,21,Male,7090.1,3.8,42553,269.99
1358,336,2024-05-19 05:05:00,1,0,Electronics,Delhi,28,Male,4382.01,2.0,63836,210.54
2492,299,2024-02-22 21:09:00,0,1,Home,Chennai,22,Female,2843.77,1.4,45174,284.03
2755,137,2024-10-19 09:58:00,1,1,Clothing,Kolkata,42,Male,7062.82,1.5,34640,120.25
3452,833,2024-01-19 00:49:00,1,1,Electronics,Mumbai,44,Female,6281.15,4.0,86937,128.9
3679,908,2024-07-31 08:10:00,1,0,Home,Mumbai,38,Female,7741.04,1.3,18876,166.6
1501,356,2024-01-23 01:12:00,1,0,Clothing,Bangalore,48,Male,1766.69,2.0,83281,28.11
3005,717,2024-09-14 14:39:00,1,0,Electronics,Mumbai,24,Male,3166.87,1.2,99865,225.28
2252,211,2024-11-29 04:39:00,1,0,Clothing,Bangalore,31,Male,1815.47,2.2,24634,34.08
1098,122,2024-05-13 23:18:00,0,0,Books,Kolkata,49,Female,4868.91,1.6,29020,27.51
4454,768,2024-02-21 23:46:00,1,1,Electronics,Delhi,38,Female,4539.46,4.9,27629,128.64
2084,140,2024-11-24 13:30:00,1,1,Toys,Bangalore,48,Male,5470.43,4.4,82926,175.43
2071,232,2024-04-13 12:53:00,1,0,Books,Kolkata,45,Male,3498.65,4.1,89025,151.72
1931,247,2024-08-16 04:47:00,1,0,Electronics,Delhi,21,Female,4139.27,1.8,35367,42.05
3991,883,2024-05-30 03:56:00,1,0,Clothing,Mumbai,34,Male,105.49,4.7,43888,268.94
1423,657,2024-04-10 00:38:00,0,0,Clothing,Kolkata,50,Male,4824.91,3.7,69809,256.78
1497,409,2024-06-21 09:04:00,1,0,Clothing,Mumbai,38,Male,469.5,2.0,31879,175.22
4544,671,2024-01-09 00:31:00,0,0,Books,Delhi,53,Male,6427.12,4.2,13687,91.25
2769,445,2024-01-15 02:27:00,1,0,Books,Mumbai,46,Male,9350.85,3.6,57817,82.19
4998,103,2024-11-26 23:19:00,1,1,Electronics,Chennai,44,Female,1804.11,1.1,21134,186.64
3556,848,2024-07-19 11:47:00,1,0,Clothing,Bangalore,50,Male,7762.49,4.9,30832,227.25
1204,992,2024-03-16 02:08:00,1,0,Clothing,Bangalore,37,Male,596.19,4.1,14023,228.9
3736,440,2024-08-13 04:59:00,1,0,Toys,Chennai,25,Male,7731.39,4.9,88180,44.03
4215,555,2024-11-27 14:22:00,1,0,Toys,Delhi,53,Female,4576.43,5.0,88636,36.74
2755,309,2024-09-29 10:33:00,1,1,Toys,Mumbai,40,Male,860.88,2.1,12071,191.75
1228,602,2024-10-29 00:40:00,1,1,Books,Chennai,27,Female,6266.09,2.3,12558,80.08
4221,750,2024-10-01 13:06:00,1,0,Clothing,Delhi,26,Female,3298.2,1.6,85360,227.7
3883,936,2024-11-12 18:37:00,0,0,Home,Chennai,42,Female,6692.82,4.5,12485,239.46
2710,793,2024-02-20 02:53:00,0,0,Home,Delhi,59,Female,1928.91,1.2,22130,242.81
4938,719,2024-12-30 16:04:00,0,0,Toys,Chennai,28,Female,599.87,1.4,47510,117.3
1657,275,2024-09-03 18:17:00,1,0,Toys,Delhi,49,Female,2878.74,3.9,29002,88.75
2351,153,2024-02-07 21:42:00,1,0,Clothing,Delhi,46,Male,3016.12,4.8,87443,222.31
1813,508,2024-11-15 22:02:00,1,0,Toys,Bangalore,52,Male,4411.24,4.4,17895,170.92
3663,633,2024-02-25 04:28:00,1,0,Books,Kolkata,36,Male,8096.25,4.1,33410,102.32
4994,367,2024-09-11 17:27:00,0,0,Clothing,Delhi,25,Male,1767.36,1.8,75587,273.77
1887,852,2024-10-14 08:42:00,0,0,Clothing,Kolkata,20,Male,3798.2,4.0,26126,173.62
4972,557,2024-12-22 07:46:00,1,0,Clothing,Kolkata,55,Female,3889.05,1.8,38156,92.12
